"","data","horario","id_video","id_plataforma","alim_disp","alim_esco_capuchin","id_animal","id_especie","sex_age","n_classe","n_total","id_capuchin","alim","vocalizacao","agonismo_disputa_alimento","agonismo_deslocar","agonismo_deslocado","agonismo_ameaca","agonismo_int_intra","agonismo_int_inter","positiva_int_intra","positiva_int_inter","neutra_int_intra","neutra_int_inter"
"248","2025-08-25","13:27:00","8250203","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2025-08-25","13:29:00","8250204","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2025-08-25","13:29:00","8250204","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2025-08-25","13:30:00","8250205","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2025-08-25","13:40:00","8250206","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2025-08-25","13:41:00","8250207","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2025-08-25","13:41:00","8250207","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2025-08-25","13:45:00","8250208","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2025-08-25","13:45:00","8250208","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2025-08-25","13:46:00","8250209","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2025-08-25","13:47:00","8250210","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2025-08-25","13:47:00","8250210","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2025-08-25","13:50:00","8250211","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2025-08-25","14:14:00","8250212","4",NA,"restos","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2025-08-25","14:26:00","8250214","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2025-08-25","14:27:00","8250216","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2025-08-25","14:27:00","8250217","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2025-08-25","14:28:00","8250218","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2025-08-25","14:29:00","8250219","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2025-08-28","13:27:00","8280111","3",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2025-08-28","13:47:00","8280221","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2025-08-28","13:48:00","8280222","4",NA,NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2025-09-11","15:57:00","9110215","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2025-09-11","16:00:00","9110216","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2025-09-11","16:00:00","9110216","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2025-09-11","16:00:00","9110216","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2025-09-11","16:02:00","9110217","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2025-09-11","16:02:00","9110217","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2025-09-11","16:02:00","9110217","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2025-09-11","16:03:00","9110218","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2025-09-11","16:03:00","9110218","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2025-09-11","16:03:00","9110218","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2025-09-11","16:03:00","9110218","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2025-09-11","16:03:00","9110218","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2025-09-11","16:03:00","9110218","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2025-09-11","16:03:00","9110218","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2025-09-11","16:03:00","9110218","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2025-09-11","16:04:00","9110219","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2025-09-11","16:04:00","9110219","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2025-09-11","16:04:00","9110219","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2025-09-11","16:04:00","9110219","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2025-09-11","16:04:00","9110219","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2025-09-11","16:04:00","9110219","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2025-09-11","16:04:00","9110219","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2025-09-11","16:04:00","9110219","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2025-09-11","16:04:00","9110220","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2025-09-11","16:04:00","9110220","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2025-09-11","16:04:00","9110220","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2025-09-11","16:04:00","9110220","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","MA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2025-09-11","16:04:00","9110220","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2025-09-11","16:04:00","9110220","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2025-09-11","16:04:00","9110220","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2025-09-11","16:04:00","9110221","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2025-09-11","16:04:00","9110221","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2025-09-11","16:04:00","9110221","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2025-09-11","16:04:00","9110221","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2025-09-11","16:04:00","9110221","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2025-09-11","16:04:00","9110221","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2025-09-11","16:05:00","9110222","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2025-09-11","16:05:00","9110222","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2025-09-11","16:05:00","9110222","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2025-09-11","16:05:00","9110222","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2025-09-11","16:05:00","9110223","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","FA",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2025-09-11","16:05:00","9110223","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2025-09-11","16:05:00","9110223","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2025-09-11","16:05:00","9110223","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","NI",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2025-09-11","16:08:00","9110224","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2025-09-11","16:09:00","9110225","3","melao",NA,"macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2025-09-11","16:09:00","9110226","3","melao","melao","macaco_prego","Sapajus nigritus cucullatus","JU",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
